Site	AF16	DY180	DY22	ECA264	ECA3733	ECA3734	ECA3738	PB420
IV:7685263	2	2	2	2	2	2	2	2
IV:7685340	2	2	2	2	2	2	2	2
IV:7685708	2	2	2	2	2	2	2	2
IV:7686203	2	2	2	2	2	2	2	2
IV:7686966	2	2	2	2	2	2	2	2
IV:7687203	2	2	2	2	2	2	2	2
IV:7687227	2	2	2	2	2	2	2	2
IV:7687400	2	2	2	2	2	2	2	2
IV:7687608	2	2	2	2	2	2	2	2
IV:7687639	2	2	2	2	2	2	2	2
IV:7687836	2	2	2	2	2	2	2	2
IV:7687889	2	2	2	2	2	2	2	2
IV:7687923	2	2	2	2	2	2	2	2
IV:7688506	2	2	2	2	2	2	2	2
IV:7688569	2	2	2	2	2	2	2	2
IV:7689097	2	2	2	2	2	2	2	2
IV:7689313	2	2	2	2	2	2	2	2
IV:7689996	2	2	2	2	2	2	2	2
IV:7690819	2	2	2	2	2	2	2	2
IV:7690960	2	2	2	2	2	2	2	2
IV:7691698	2	2	2	2	2	2	2	2
IV:7691711	2	2	2	2	2	2	2	2
IV:7692003	2	2	2	2	2	2	2	2
IV:7692258	2	2	2	2	2	2	2	2
IV:7692334	2	2	2	2	2	2	2	2
IV:7692548	2	2	2	2	2	2	2	2
IV:7692656	2	2	2	2	2	2	2	2
IV:7692878	2	2	2	2	2	2	2	2
IV:7692999	2	2	2	2	2	2	2	2
IV:7693181	2	2	2	2	2	2	2	2
IV:7693676	2	2	2	2	2	2	2	2
IV:7693976	2	2	2	2	2	2	2	2
IV:7693977	2	2	2	2	2	2	2	2
IV:7694533	2	2	2	2	2	2	2	2
IV:7694663	2	2	2	2	2	2	2	2
IV:7694664	2	2	2	2	2	2	2	2
IV:7694668	2	2	2	2	2	2	2	2
IV:7695472	2	2	2	2	2	2	2	2
IV:7695602	2	2	2	2	2	2	2	2
IV:7695670	2	2	2	2	2	2	2	2
IV:7695814	2	2	2	2	2	2	2	2
IV:7695912	2	2	2	2	2	2	2	2
IV:7696052	2	2	2	2	2	2	2	2
IV:7696470	2	2	2	2	2	2	2	2
IV:7696477	2	2	2	2	2	2	2	2
IV:7696723	2	2	2	2	2	2	2	2
IV:7696760	2	2	2	2	2	2	2	2
IV:7697405	2	2	2	2	2	2	2	2
IV:7697573	2	2	2	2	2	2	2	2
IV:7697719	2	2	2	2	2	2	2	2
IV:7697785	2	2	2	2	2	2	2	2
IV:7697858	2	2	2	2	2	2	2	2
IV:7698101	2	2	2	2	2	2	2	2
IV:7698240	2	2	2	2	2	2	2	2
IV:7698346	2	2	2	2	2	2	2	2
IV:7698512	2	2	2	2	2	2	2	2
IV:7698546	2	2	2	2	2	2	2	2
IV:7698677	2	2	2	2	2	2	2	2
IV:7698706	2	2	2	2	2	2	2	2
IV:7698820	2	2	2	2	2	2	2	2
IV:7698858	2	2	2	2	2	2	2	2
IV:7698930	2	2	2	2	2	2	2	2
IV:7699045	2	2	2	2	2	2	2	2
IV:7699162	2	2	2	2	2	2	2	2
IV:7699307	2	2	2	2	2	2	2	2
IV:7699354	2	2	2	2	2	2	2	2
IV:7699379	2	2	2	2	2	2	2	2
IV:7700211	2	2	2	2	2	2	2	2
IV:7700647	2	2	2	2	2	2	2	2
IV:7700659	2	2	2	2	2	2	2	2
IV:7700751	2	2	2	2	2	2	2	2
IV:7701535	2	2	2	2	2	2	2	2
IV:7701536	2	2	2	2	2	2	2	2
IV:7702103	2	2	2	2	2	2	2	2
IV:7702362	2	2	2	2	2	2	2	2
IV:7702390	2	2	2	2	2	2	2	2
IV:7702610	2	2	2	2	2	2	2	2
IV:7702677	2	2	2	2	2	2	2	2
IV:7702679	2	2	2	2	2	2	2	2
IV:7702733	2	2	2	2	2	2	2	2
IV:7702741	2	2	2	2	2	2	2	2
IV:7702844	2	2	2	2	2	2	2	2
IV:7702848	2	2	2	2	2	2	2	2
IV:7702903	2	2	2	2	2	2	2	2
IV:7702921	2	2	2	2	2	2	2	2
IV:7703188	2	2	2	2	2	2	2	2
IV:7703315	2	2	2	2	2	2	2	2
IV:7705422	2	2	2	2	2	2	2	2
IV:7705525	2	2	2	2	2	2	2	2
IV:7706244	2	2	2	2	2	2	2	2
IV:7706249	2	2	2	2	2	2	2	2
IV:7706493	2	2	2	2	2	2	2	2
IV:7707041	2	2	2	2	2	2	2	2
IV:7707186	2	2	2	2	2	2	2	2
IV:7708373	2	2	2	2	2	2	2	2
IV:7708468	2	2	2	2	2	2	2	2
IV:7708705	2	2	2	2	2	2	2	2
IV:7708719	2	2	2	2	2	2	2	2
IV:7709089	2	2	2	2	2	2	2	2
IV:7710648	2	2	2	2	2	2	2	2
IV:7710751	2	2	2	2	2	2	2	2
IV:7710785	2	2	2	2	2	2	2	2
IV:7710952	2	2	2	2	2	2	2	2
IV:7711307	2	2	2	2	2	2	2	2
IV:7711358	2	2	2	2	2	2	2	2
IV:7712027	2	2	2	2	2	2	2	2
IV:7712550	2	2	2	2	2	2	2	2
IV:7713054	2	2	2	2	2	2	2	2
IV:7713056	2	2	2	2	2	2	2	2
IV:7713497	2	2	2	2	2	2	2	2
IV:7713508	2	2	2	2	2	2	2	2
IV:7713631	2	2	2	2	2	2	2	2
IV:7714269	2	2	2	2	2	2	2	2
IV:7714270	2	2	2	2	2	2	2	2
IV:7715418	2	2	2	2	2	2	2	2
IV:7716257	2	2	2	2	2	2	2	2
IV:7716262	2	2	2	2	2	2	2	2
IV:7716410	2	2	2	2	2	2	2	2
IV:7716633	2	2	2	2	2	2	2	2
IV:7716710	2	2	2	2	2	2	2	2
IV:7716753	2	2	2	2	2	2	2	2
IV:7717639	2	2	2	2	2	2	2	2
IV:7717675	2	2	2	2	2	2	2	2
IV:7717742	2	2	2	2	2	2	2	2
IV:7717775	2	2	2	2	2	2	2	2
IV:7717860	2	2	2	2	2	2	2	2
IV:7717897	2	2	2	2	2	2	2	2
IV:7717968	2	2	2	2	2	2	2	2
IV:7718111	2	2	2	2	2	2	2	2
IV:7718449	2	2	2	2	2	2	2	2
IV:7718640	2	2	2	2	2	2	2	2
IV:7718711	2	2	2	2	2	2	2	2
IV:7718719	2	2	2	2	2	2	2	2
IV:7718729	2	2	2	2	2	2	2	2
IV:7719115	2	2	2	2	2	2	2	2
IV:7719288	2	2	2	2	2	2	2	2
IV:7719379	2	2	2	2	2	2	2	2
IV:7719384	2	2	2	2	2	2	2	2
IV:7719409	2	2	2	2	2	2	2	2
IV:7719487	2	2	2	2	2	2	2	2
IV:7719572	2	2	2	2	2	2	2	2
IV:7719578	2	2	2	2	2	2	2	2
IV:7719583	2	2	2	2	2	2	2	2
IV:7719684	2	2	2	2	2	2	2	2
IV:7719686	2	2	2	2	2	2	2	2
IV:7719735	2	2	2	2	2	2	2	2
IV:7719827	2	2	2	2	2	2	2	2
IV:7719832	2	2	2	2	2	2	2	2
IV:7719886	2	2	2	2	2	2	2	2
IV:7719938	2	2	2	2	2	2	2	2
IV:7719995	2	2	2	2	2	2	2	2
IV:7720190	2	2	2	2	2	2	2	2
IV:7720257	2	2	2	2	2	2	2	2
IV:7720276	2	2	2	2	2	2	2	2
IV:7720281	2	2	2	2	2	2	2	2
IV:7720298	2	2	2	2	2	2	2	2
IV:7720336	2	2	2	2	2	2	2	2
IV:7720388	2	2	2	2	2	2	2	2
IV:7720393	2	2	2	2	2	2	2	2
IV:7720403	2	2	2	2	2	2	2	2
IV:7720417	2	2	2	2	2	2	2	2
IV:7720444	2	2	2	2	2	2	2	2
IV:7720574	2	2	2	2	2	2	2	2
IV:7720585	2	2	2	2	2	2	2	2
IV:7720629	2	2	2	2	2	2	2	2
IV:7720641	2	2	2	2	2	2	2	2
IV:7720652	2	2	2	2	2	2	2	2
IV:7720664	2	2	2	2	2	2	2	2
IV:7720674	2	2	2	2	2	2	2	2
IV:7720713	2	2	2	2	2	2	2	2
IV:7720760	2	2	2	2	2	2	2	2
IV:7720831	2	2	2	2	2	2	2	2
IV:7720843	2	2	2	2	2	2	2	2
IV:7720961	2	2	2	2	2	2	2	2
IV:7721049	2	2	2	2	2	2	2	2
IV:7721054	2	2	2	2	2	2	2	2
IV:7721071	2	2	2	2	2	2	2	2
IV:7721083	2	2	2	2	2	2	2	2
IV:7721115	2	2	2	2	2	2	2	2
IV:7721151	2	2	2	2	2	2	2	2
IV:7721189	2	2	2	2	2	2	2	2
IV:7721395	2	2	2	2	2	2	2	2
IV:7721492	2	2	2	2	2	2	2	2
IV:7721575	2	2	2	2	2	2	2	2
IV:7721586	2	2	2	2	2	2	2	2
IV:7721591	2	2	2	2	2	2	2	2
IV:7721594	2	2	2	2	2	2	2	2
IV:7721616	2	2	2	2	2	2	2	2
IV:7721784	2	2	2	2	2	2	2	2
IV:7721796	2	2	2	2	2	2	2	2
IV:7721908	2	2	2	2	2	2	2	2
IV:7721966	2	2	2	2	2	2	2	2
IV:7721992	2	2	2	2	2	2	2	2
IV:7722026	2	2	2	2	2	2	2	2
IV:7722082	2	2	2	2	2	2	2	2
IV:7722132	2	2	2	2	2	2	2	2
IV:7722157	2	2	2	2	2	2	2	2
IV:7722178	2	2	2	2	2	2	2	2
IV:7722244	2	2	2	2	2	2	2	2
IV:7722444	2	2	2	2	2	2	2	2
IV:7722850	2	2	2	2	2	2	2	2
IV:7723915	2	2	2	2	2	2	2	2
IV:7724428	2	2	2	2	2	2	2	2
IV:7724722	2	2	2	2	2	2	2	2
IV:7725069	2	2	2	2	2	2	2	2
IV:7725636	2	2	2	2	2	2	2	2
IV:7725969	2	2	2	2	2	2	2	2
IV:7726085	2	2	2	2	2	2	2	2
IV:7726136	2	2	2	2	2	2	2	2
IV:7726145	2	2	2	2	2	2	2	2
IV:7726161	2	2	2	2	2	2	2	2
IV:7726195	2	2	2	2	2	2	2	2
IV:7726407	2	2	2	2	2	2	2	2
IV:7726604	2	2	2	2	2	2	2	2
IV:7726695	2	2	2	2	2	2	2	2
IV:7726696	2	2	2	2	2	2	2	2
IV:7726701	2	2	2	2	2	2	2	2
IV:7726960	2	2	2	2	2	2	2	2
IV:7727096	2	2	2	2	2	2	2	2
IV:7727207	2	2	2	2	2	2	2	2
IV:7727746	2	2	2	2	2	2	2	2
IV:7729430	2	2	2	2	2	2	2	2
IV:7729446	2	2	2	2	2	2	2	2
IV:7729447	2	2	2	2	2	2	2	2
IV:7729468	2	2	2	2	2	2	2	2
IV:7729482	2	2	2	2	2	2	2	2
IV:7729542	2	2	2	2	2	2	2	2
IV:7729545	2	2	2	2	2	2	2	2
IV:7729584	2	2	2	2	2	2	2	2
IV:7729610	2	2	2	2	2	2	2	2
IV:7729611	2	2	2	2	2	2	2	2
IV:7729623	2	2	2	2	2	2	2	2
IV:7729627	2	2	2	2	2	2	2	2
IV:7729638	2	2	2	2	2	2	2	2
IV:7729641	2	2	2	2	2	2	2	2
IV:7729643	2	2	2	2	2	2	2	2
IV:7729705	2	2	2	2	2	2	2	2
IV:7729741	2	2	2	2	2	2	2	2
IV:7729764	2	2	2	2	2	2	2	2
IV:7729785	2	2	2	2	2	2	2	2
IV:7729788	2	2	2	2	2	2	2	2
IV:7729791	2	2	2	2	2	2	2	2
IV:7729796	2	2	2	2	2	2	2	2
IV:7729803	2	2	2	2	2	2	2	2
IV:7729804	2	2	2	2	2	2	2	2
IV:7730368	2	2	2	2	2	2	2	2
IV:7730464	2	2	2	2	2	2	2	2
IV:7730644	2	2	2	2	2	2	2	2
IV:7730774	2	2	2	2	2	2	2	2
IV:7731360	2	2	2	2	2	2	2	2
IV:7731925	2	2	2	2	2	2	2	2
IV:7732084	2	2	2	2	2	2	2	2
IV:7732099	2	2	2	2	2	2	2	2
IV:7733310	2	2	2	2	2	2	2	2
IV:7733963	2	2	2	2	2	2	2	2
IV:7734107	2	2	2	2	2	2	2	2
IV:7734316	2	2	2	2	2	2	2	2
IV:7734337	2	2	2	2	2	2	2	2
IV:7734361	2	2	2	2	2	2	2	2
IV:7734484	2	2	2	2	2	2	2	2
IV:7735369	2	2	2	2	2	2	2	2
IV:7735473	2	2	2	2	2	2	2	2
IV:7737049	2	2	2	2	2	2	2	2
IV:7737108	2	2	2	2	2	2	2	2
IV:7737197	2	2	2	2	2	2	2	2
IV:7737224	2	2	2	2	2	2	2	2
IV:7737568	2	2	2	2	2	2	2	2
IV:7738316	2	2	2	2	2	2	2	2
IV:7738365	2	2	2	2	2	2	2	2
IV:7738367	2	2	2	2	2	2	2	2
IV:7739089	2	2	2	2	2	2	2	2
IV:7739297	2	2	2	2	2	2	2	2
IV:7739674	2	2	2	2	2	2	2	2
IV:7739685	2	2	2	2	2	2	2	2
IV:7739696	2	2	2	2	2	2	2	2
IV:7740003	2	2	2	2	2	2	2	2
IV:7740051	2	2	2	2	2	2	2	2
IV:7740269	2	2	2	2	2	2	2	2
IV:7740919	2	2	2	2	2	2	2	2
IV:7741136	2	2	2	2	2	2	2	2
IV:7741227	2	2	2	2	2	2	2	2
IV:7741298	2	2	2	2	2	2	2	2
IV:7741355	2	2	2	2	2	2	2	2
IV:7741462	2	2	2	2	2	2	2	2
IV:7742076	2	2	2	2	2	2	2	2
IV:7742751	2	2	2	2	2	2	2	2
IV:7742773	2	2	2	2	2	2	2	2
IV:7744117	NA	2	2	2	2	2	2	2
IV:7744257	2	2	2	2	2	2	2	2
IV:7744536	2	2	2	2	2	2	2	2
IV:7744781	2	2	2	2	2	2	2	2
IV:7745096	2	2	2	2	2	2	2	2
IV:7745194	2	2	2	2	2	2	2	2
IV:7745527	2	NA	NA	NA	NA	NA	NA	NA
IV:7745551	2	NA	NA	NA	NA	NA	NA	NA
IV:7745557	2	NA	NA	NA	NA	NA	NA	NA
IV:7745559	2	NA	NA	NA	NA	NA	NA	NA
IV:7745560	2	NA	NA	NA	NA	NA	NA	NA
IV:7745568	2	NA	NA	NA	NA	NA	NA	NA
IV:7745578	2	NA	NA	NA	NA	NA	NA	NA
IV:7745587	2	NA	NA	NA	NA	NA	NA	NA
IV:7745590	2	NA	NA	NA	NA	NA	NA	NA
IV:7745630	2	NA	NA	NA	NA	NA	NA	NA
IV:7745632	2	NA	NA	NA	NA	NA	NA	NA
IV:7745635	2	NA	NA	NA	NA	NA	NA	NA
IV:7745658	2	NA	NA	NA	NA	NA	NA	NA
IV:7746021	2	2	2	2	2	2	2	2
IV:7746045	2	2	2	2	2	2	2	2
IV:7746048	2	2	2	2	2	2	2	2
IV:7746080	2	2	2	2	2	2	2	2
IV:7746083	2	2	2	2	2	2	2	2
IV:7746304	2	2	2	2	2	2	2	2
IV:7746329	2	2	2	2	2	2	2	2
IV:7746342	2	2	2	2	2	2	2	2
IV:7746434	2	2	2	2	2	2	2	2
IV:7747191	0	0	0	0	0	2	0	0
IV:7747335	2	2	2	2	2	2	2	2
IV:7747412	2	2	2	2	2	2	2	2
IV:7747646	2	2	2	2	2	2	2	2
IV:7748575	2	2	2	2	2	2	2	2
IV:7748579	2	2	2	2	2	2	2	2
IV:7749011	2	2	2	2	2	2	2	2
IV:7749056	2	2	2	2	2	2	2	2
IV:7749783	2	2	2	2	2	2	2	2
IV:7749910	2	2	2	2	2	2	2	2
IV:7749918	2	2	2	2	2	2	2	2
IV:7750057	2	2	2	2	2	2	2	2
IV:7750192	2	2	2	2	2	2	2	2
IV:7750537	2	2	2	2	2	2	2	2
IV:7750983	2	2	2	2	2	2	2	2
IV:7750991	2	2	2	2	2	2	2	2
IV:7751124	2	2	2	2	2	2	2	2
IV:7751222	2	2	2	2	2	2	2	2
IV:7751511	2	2	2	2	2	2	2	2
IV:7751777	2	2	2	2	2	2	2	2
IV:7752405	2	2	2	2	2	2	2	2
IV:7752411	2	2	2	2	2	2	2	2
IV:7752549	2	2	2	2	2	2	2	2
IV:7752704	2	2	2	2	2	2	2	2
IV:7753284	2	2	2	2	2	2	2	2
IV:7753531	2	2	2	2	2	2	2	2
IV:7753819	2	2	2	2	2	2	2	2
IV:7754060	2	2	2	2	2	2	2	2
IV:7756099	2	2	2	2	2	2	2	2
IV:7756466	2	2	2	2	2	2	2	2
IV:7757433	2	2	2	2	2	2	2	2
IV:7757619	0	2	0	0	0	0	0	0
IV:7757833	2	2	2	2	2	2	2	2
IV:7758889	2	2	2	2	2	2	2	2
IV:7759807	2	2	2	2	2	2	2	2
IV:7759928	2	2	2	2	2	2	2	2
IV:7761487	2	2	2	2	2	2	2	2
IV:7761763	2	2	2	2	2	2	2	2
IV:7761770	2	2	2	2	2	2	2	2
IV:7762287	2	2	2	2	2	2	2	2
IV:7762288	2	2	2	2	2	2	2	2
IV:7762413	2	2	2	2	2	2	2	2
IV:7762711	2	2	2	2	2	2	2	2
IV:7762762	2	2	2	2	2	2	2	2
IV:7762838	2	2	2	2	2	2	2	2
IV:7762991	2	2	2	2	2	2	2	2
IV:7763346	2	2	2	2	2	2	2	2
IV:7763495	2	2	2	2	2	2	2	2
IV:7763499	2	2	2	2	2	2	2	2
IV:7763524	2	2	2	2	2	2	2	2
IV:7763791	2	2	2	2	2	2	2	2
IV:7763798	2	2	2	2	2	2	2	2
IV:7763804	2	2	2	2	2	2	2	2
IV:7763907	2	2	2	2	2	2	2	2
IV:7763945	2	2	2	2	2	2	2	2
IV:7763949	2	2	2	2	2	2	2	2
IV:7764817	2	2	2	2	2	2	2	2
IV:7765356	2	2	2	2	2	2	2	2
IV:7765963	2	2	2	2	2	2	2	2
IV:7766047	2	2	2	2	2	2	2	2
IV:7766482	2	2	2	2	2	2	2	2
IV:7766500	2	2	2	2	2	2	2	2
IV:7766523	2	2	2	2	2	2	2	2
IV:7766542	2	2	2	2	2	2	2	2
IV:7766621	2	2	2	2	2	2	2	2
IV:7766687	2	2	2	2	2	2	2	2
IV:7766688	2	2	2	2	2	2	2	2
IV:7766775	2	2	2	2	2	2	2	2
IV:7766802	2	2	2	2	2	2	2	2
IV:7766887	2	2	2	2	2	2	2	2
IV:7767072	2	2	2	2	2	2	2	2
IV:7767089	2	2	2	2	2	2	2	2
IV:7767160	2	2	2	2	2	2	2	2
IV:7767240	2	2	2	2	2	2	2	2
IV:7767298	2	2	2	2	2	2	2	2
IV:7767418	2	2	2	2	2	2	2	2
IV:7767487	2	2	2	2	2	2	2	2
IV:7767489	2	2	2	2	2	2	2	2
IV:7767509	2	2	2	2	2	2	2	2
IV:7767650	2	2	2	2	2	2	2	2
IV:7767678	2	2	2	2	2	2	2	2
IV:7767680	2	2	2	2	2	2	2	2
IV:7767956	2	2	2	2	2	2	2	2
IV:7768228	2	2	2	2	2	2	2	2
IV:7768278	2	2	2	2	2	2	2	2
IV:7768288	2	2	2	2	2	2	2	2
IV:7768430	2	2	2	2	2	2	2	2
IV:7769328	2	2	2	2	2	2	2	2
IV:7769457	2	2	2	2	2	2	2	2
IV:7769607	2	2	2	2	2	2	2	2
IV:7769640	2	2	2	2	2	2	2	2
IV:7770405	2	2	2	2	2	2	2	2
IV:7770506	2	2	2	2	2	2	2	2
IV:7770741	2	2	2	2	2	2	2	2
IV:7770781	2	2	2	2	2	2	2	2
IV:7771069	2	2	2	2	2	2	2	2
IV:7771298	2	2	2	2	2	2	2	2
IV:7771299	2	2	2	2	2	2	2	2
IV:7771439	2	2	2	2	2	2	2	2
IV:7771555	2	2	2	2	2	2	2	2
IV:7771594	2	2	2	2	2	2	2	2
IV:7771595	2	2	2	2	2	2	2	2
IV:7771884	NA	2	2	2	2	2	2	2
IV:7772061	2	NA	NA	NA	NA	NA	NA	NA
IV:7772064	2	NA	NA	NA	NA	NA	NA	NA
IV:7772072	2	NA	NA	NA	NA	NA	NA	NA
IV:7772484	2	2	2	2	2	2	2	2
IV:7772490	2	2	2	2	2	2	2	2
IV:7772565	2	2	2	2	2	2	2	2
IV:7773164	2	2	2	2	2	2	2	2
IV:7773212	2	2	2	2	2	2	2	2
IV:7773371	2	2	2	2	2	2	2	2
IV:7773804	2	2	2	2	2	2	2	2
IV:7774041	2	2	2	2	2	2	2	2
IV:7774271	2	2	2	2	2	2	2	2
IV:7775197	2	2	2	2	2	2	2	2
IV:7775380	2	2	2	2	2	2	2	2
IV:7775470	2	2	2	2	2	2	2	2
IV:7775488	2	2	2	2	2	2	2	2
IV:7775716	2	2	2	2	2	2	2	2
IV:7775865	2	2	2	2	2	2	2	2
IV:7775870	2	2	2	2	2	2	2	2
IV:7776029	2	2	2	2	2	2	2	2
IV:7776112	2	2	2	2	2	2	2	2
IV:7776695	2	2	2	2	2	2	2	2
IV:7777294	2	2	2	2	2	2	2	2
IV:7777748	2	2	2	2	2	2	2	2
IV:7778394	2	2	2	2	2	2	2	2
IV:7778395	2	2	2	2	2	2	2	2
IV:7778429	2	2	2	2	2	2	2	2
IV:7778811	2	2	2	2	2	2	2	2
IV:7779261	2	2	2	2	2	2	2	2
IV:7779270	2	2	2	2	2	2	2	2
IV:7779440	2	2	2	2	2	2	2	2
IV:7779611	2	2	2	2	2	2	2	2
IV:7779809	2	2	2	2	2	2	2	2
IV:7779891	2	2	2	2	2	2	2	2
IV:7780246	2	2	2	2	2	2	2	2
IV:7780426	2	2	2	2	2	2	2	2
IV:7780447	2	2	2	2	2	2	2	2
IV:7780536	2	2	2	2	2	2	2	2
IV:7780793	2	2	2	2	2	2	2	2
IV:7781188	2	2	2	2	2	2	2	2
IV:7781269	2	2	2	2	2	2	2	2
IV:7781702	2	2	2	2	2	2	2	2
IV:7781907	2	2	2	2	2	2	2	2
IV:7782026	2	2	2	2	2	2	2	2
IV:7782425	2	2	2	2	2	2	2	2
IV:7782997	2	2	2	2	2	2	2	2
IV:7783475	2	2	2	2	2	2	2	2
IV:7783548	2	2	2	2	2	2	2	2
IV:7783583	2	2	2	2	2	2	2	2
IV:7783969	2	2	2	2	2	2	2	2
IV:7784419	2	2	2	2	2	2	2	2
IV:7784745	2	2	2	2	2	2	2	2
IV:7785910	2	2	2	2	2	2	2	2
IV:7786349	2	2	2	2	2	2	2	2
IV:7787605	2	2	2	2	2	2	2	2
IV:7787740	2	2	2	2	2	2	2	2
IV:7788399	2	2	2	2	2	2	2	2
IV:7788791	2	2	2	2	2	2	2	2
IV:7789605	2	2	2	2	2	2	2	2
IV:7790472	2	2	2	2	2	2	2	2
IV:7791072	2	2	2	2	2	2	2	2
IV:7791321	2	2	2	2	2	2	2	2
IV:7792269	2	2	2	2	2	2	2	2
IV:7792270	2	2	2	2	2	2	2	2
IV:7792290	2	2	2	2	2	2	2	2
IV:7792291	2	2	2	2	2	2	2	2
IV:7792431	2	2	2	2	2	2	2	2
IV:7792860	2	2	2	2	2	2	2	2
IV:7793142	2	2	2	2	2	2	2	2
IV:7793528	2	2	2	2	2	2	2	2
IV:7793750	2	2	2	2	2	2	2	2
IV:7793826	2	2	2	2	2	2	2	2
IV:7794038	2	2	2	2	2	2	2	2
IV:7794112	2	2	2	2	2	2	2	2
IV:7794643	2	2	2	2	2	2	2	2
IV:7794942	2	2	2	2	2	2	2	2
IV:7795018	2	2	2	2	2	2	2	2
IV:7795399	2	2	2	2	2	2	2	2
IV:7795487	2	2	2	2	2	2	2	2
IV:7795523	2	2	2	2	2	2	2	2
IV:7796205	2	2	2	2	2	2	2	2
IV:7796209	2	2	2	2	2	2	2	2
IV:7796210	2	2	2	2	2	2	2	2
IV:7796821	2	2	2	2	2	2	2	2
IV:7796895	2	2	2	2	2	2	2	2
IV:7797398	2	2	2	2	2	2	2	2
IV:7797567	2	2	2	2	2	2	2	2
IV:7797906	2	2	2	2	2	2	2	2
IV:7797959	2	2	2	2	2	2	2	2
IV:7800616	2	2	2	2	2	2	2	2
IV:7800651	2	2	2	2	2	2	2	2
IV:7800892	2	2	2	2	2	2	2	2
IV:7801410	2	2	2	2	2	2	2	2
IV:7802989	2	2	2	2	2	2	2	2
IV:7803031	2	2	2	2	2	2	2	2
IV:7803600	2	2	2	2	2	2	2	2
IV:7804206	2	2	2	2	2	2	2	2
IV:7804897	2	2	2	2	2	2	2	2
IV:7806166	2	2	2	2	2	2	2	2
IV:7806353	2	2	2	2	2	2	2	2
IV:7806361	2	2	2	2	2	2	2	2
IV:7806663	2	2	2	2	2	2	2	2
IV:7806844	2	2	2	2	2	2	2	2
IV:7807015	2	2	2	2	2	2	2	2
IV:7807078	2	2	2	2	2	2	2	2
IV:7807360	2	2	2	2	2	2	2	2
IV:7808175	2	2	2	2	2	2	2	2
IV:7808406	2	2	2	2	2	2	2	2
IV:7808569	2	2	2	2	2	2	2	2
IV:7809761	2	2	2	2	2	2	2	2
IV:7810894	2	2	2	2	2	2	2	2
IV:7810898	2	2	2	2	2	2	2	2
IV:7810905	2	2	2	2	2	2	2	2
IV:7810917	2	2	2	2	2	2	2	2
IV:7811782	2	2	2	2	2	2	2	2
IV:7811995	2	2	2	2	2	2	2	2
IV:7813256	2	2	2	2	2	2	2	2
IV:7814877	2	2	2	2	2	2	2	2
IV:7814927	2	2	2	2	2	2	2	2
IV:7815000	2	2	2	2	2	2	2	2
IV:7815047	2	2	2	2	2	2	2	2
IV:7815080	2	2	2	2	2	2	2	2
IV:7815360	2	2	2	2	2	2	2	2
IV:7815404	2	2	2	2	2	2	2	2
IV:7815530	2	2	2	2	2	2	2	2
IV:7815763	2	2	2	2	2	2	2	2
IV:7815883	2	2	2	2	2	2	2	2
IV:7816101	2	2	2	2	2	2	2	2
IV:7816273	2	2	2	2	2	2	2	2
IV:7816737	2	2	2	2	2	2	2	2
IV:7816796	2	2	2	2	2	2	2	2
IV:7817649	2	2	2	2	2	2	2	2
IV:7817683	2	2	2	2	2	2	2	2
IV:7818372	2	2	2	2	2	2	2	2
IV:7818927	2	2	2	2	2	2	2	2
IV:7819085	2	2	2	2	2	2	2	2
IV:7819305	2	2	2	2	2	2	2	2
IV:7819653	2	2	2	2	2	2	2	2
IV:7819979	2	2	2	2	2	2	2	2
IV:7821392	2	2	2	2	2	2	2	2
IV:7821718	2	2	2	2	2	2	2	2
IV:7821733	2	2	2	2	2	2	2	2
IV:7822403	2	2	2	2	2	2	2	2
IV:7823351	2	2	2	2	2	2	2	2
IV:7823604	2	2	2	2	2	2	2	2
IV:7823673	2	2	2	2	2	2	2	2
IV:7823913	2	2	2	2	2	2	2	2
IV:7823943	2	2	2	2	2	2	2	2
IV:7823969	2	2	2	2	2	2	2	2
IV:7824627	2	2	2	2	2	2	2	2
IV:7825518	2	2	2	2	2	2	2	2
IV:7826139	2	2	2	2	2	2	2	2
IV:7826140	2	2	2	2	2	2	2	2
IV:7826582	2	2	2	2	2	2	2	2
IV:7826789	2	2	2	2	2	2	2	2
IV:7827119	2	2	2	2	2	2	2	2
IV:7827246	2	2	2	2	2	2	2	2
IV:7827485	NA	2	2	2	2	2	2	2
IV:7827507	NA	2	2	2	2	2	2	2
IV:7827531	NA	2	2	2	2	2	2	2
IV:7827712	2	2	2	2	2	2	2	2
IV:7827755	2	2	2	2	2	2	2	2
IV:7828105	2	2	2	2	2	2	2	2
IV:7828301	2	2	2	2	2	2	2	2
IV:7828961	2	2	2	2	2	2	2	2
IV:7829446	2	2	2	2	2	2	2	2
IV:7829474	2	2	2	2	2	2	2	2
IV:7829731	NA	2	2	2	2	2	2	2
IV:7829940	2	2	2	2	2	2	2	2
IV:7831270	2	2	2	2	2	2	2	2
IV:7832478	2	2	2	2	2	2	2	2
IV:7832949	2	2	2	2	2	2	2	2
IV:7833145	2	2	2	2	2	2	2	2
IV:7833256	2	2	2	2	2	2	2	2
IV:7833382	2	2	2	2	2	2	2	2
IV:7833975	2	2	2	2	2	2	2	2
IV:7834408	2	2	2	2	2	2	2	2
IV:7834461	2	2	2	2	2	2	2	2
IV:7834475	2	2	2	2	2	2	2	2
IV:7834798	2	2	2	2	2	2	2	2
IV:7834870	2	2	2	2	2	2	2	2
IV:7834910	2	2	2	2	2	2	2	2
IV:7835554	2	2	2	2	2	2	2	2
