Orthogroup	CGC2	N2	AF16	CGC2_counts	AF16_counts	N2_chrom	N2_start	N2_end	N2_strand	N2_alias	N2_alias2	AF16_length	CGC2_length	N2_length	AF16_acc	CGC2_acc	AF16_deviation	CGC2_deviation	class
OG0009580	g6715.t1	Transcript_Y49E10.2.1	Transcript_CBG11774.1	1	1	III	12372582	12373857	-	glrx-5	Y49E10.2	139	139	142	0.97887323943662	0.97887323943662	0.0211267605633803	0.0211267605633803	Near-identical
OG0006743	g6733.t1	Transcript_Y49E10.16a.1	Transcript_CBG11750.1	1	1	III	12430509	12433866	+	Y49E10.16	NA	329	329	327	1.00611620795107	1.00611620795107	0.00611620795107037	0.00611620795107037	Near-identical
OG0006744	g6783.t1	Transcript_Y49E10.18.1	Transcript_CBG11685.1	1	1	III	12442630	12446106	-	Y49E10.18	NA	334	334	335	0.997014925373134	0.997014925373134	0.0029850746268657	0.0029850746268657	Near-identical
OG0009610	g6775.t1	Transcript_Y49E10.20.1	Transcript_CBG11692.1	1	1	III	12453588	12456850	-	scav-3	Y49E10.20	540	540	534	1.01123595505618	1.01123595505618	0.0112359550561798	0.0112359550561798	Near-identical
OG0009609	g6773.t1	Transcript_Y49E10.22.1	Transcript_CBG11694.1	1	1	III	12466610	12468293	+	pstk-1	Y49E10.22	261	261	259	1.00772200772201	1.00772200772201	0.00772200772200771	0.00772200772200771	Near-identical
OG0009611	g6777.t1	Transcript_Y49E10.29.1	Transcript_CBG11690.1	1	1	III	12469169	12472544	+	Y49E10.29	NA	544	543	559	0.973166368515206	0.971377459749553	0.0268336314847942	0.0286225402504472	Near-identical
OG0009589	g6728.t1	Transcript_Y49E10.24.1	Transcript_CBG30289.1	1	1	III	12484732	12488341	+	arrd-16	Y49E10.24	398	398	399	0.99749373433584	0.99749373433584	0.00250626566416046	0.00250626566416046	Near-identical
OG0009612	g6785.t1	Transcript_Y49E10.25.1	Transcript_CBG25822.1	1	1	III	12488679	12492084	-	Y49E10.25	NA	287	273	366	0.784153005464481	0.745901639344262	0.215846994535519	0.254098360655738	Deviated (Concordant)
OG0009613	g6788.t1	Transcript_Y111B2A.4a.1	Transcript_CBG20118.1	1	1	III	12499557	12528052	+	sql-1	Y111B2A.4	1233	1309	1328	0.928463855421687	0.985692771084337	0.0715361445783133	0.0143072289156626	Near-identical
OG0009614	g6796.t1	Transcript_Y111B2A.12a.1	Transcript_CBG20127.1	1	1	III	12609289	12623740	+	Y111B2A.12	NA	413	413	417	0.990407673860911	0.990407673860911	0.00959232613908878	0.00959232613908878	Near-identical
OG0009615	g6797.t1	Transcript_Y111B2A.13.1	Transcript_CBG20129.1	1	1	III	12624766	12625897	+	gtf-2A2	Y111B2A.13	119	119	113	1.05309734513274	1.05309734513274	0.0530973451327434	0.0530973451327434	Deviated (Concordant)
OG0010409	g8691.t1	Transcript_Y111B2A.15.1	Transcript_CBG03560.1	1	1	III	12652346	12662286	-	tpst-1	Y111B2A.15	377	382	380	0.992105263157895	1.00526315789474	0.00789473684210529	0.00526315789473686	Near-identical
OG0006766	g8692.t1	Transcript_Y111B2A.16.1	Transcript_CBG03561.1	1	1	III	12670689	12673423	-	taf-7.2	Y111B2A.16	245	245	236	1.03813559322034	1.03813559322034	0.0381355932203389	0.0381355932203389	Near-identical
OG0010410	g8693.t1	Transcript_Y111B2A.17.1	Transcript_CBG03562.1	1	1	III	12673677	12686225	+	elpc-2	Y111B2A.17	766	766	778	0.984575835475578	0.984575835475578	0.0154241645244216	0.0154241645244216	Near-identical
OG0010411	g8696.t1	Transcript_Y111B2A.24.1	Transcript_CBG03565.1	1	1	III	12699494	12711136	+	sas-1	Y111B2A.24	546	546	570	0.957894736842105	0.957894736842105	0.0421052631578948	0.0421052631578948	Near-identical
OG0009539	g6621.t1	Transcript_ZC482.1.1	Transcript_CBG15740.1	1	1	III	12771868	12779726	-	gab-1	ZC482.1	549	549	550	0.998181818181818	0.998181818181818	0.00181818181818183	0.00181818181818183	Near-identical
OG0009538	g6620.t1	Transcript_ZC482.5.1	Transcript_CBG15739.1	1	1	III	12785154	12793176	+	lgc-37	ZC482.5	484	484	483	1.00207039337474	1.00207039337474	0.00207039337474124	0.00207039337474124	Near-identical
OG0009540	g6624.t1	Transcript_BE10.4.1	Transcript_CBG15743.1	1	1	III	12813493	12816807	+	BE10.4	NA	274	274	301	0.910299003322259	0.910299003322259	0.0897009966777409	0.0897009966777409	Deviated (Concordant)
OG0009542	g6626.t1	Transcript_Y37D8A.25.1	Transcript_CBG15745.1	1	1	III	12818658	12820253	-	Y37D8A.25	NA	144	101	141	1.02127659574468	0.716312056737589	0.0212765957446808	0.283687943262411	Near-identical
OG0009541	g6625.t1	Transcript_Y37D8A.2.1	Transcript_CBG15744.1	1	1	III	12820193	12825651	+	Y37D8A.2	NA	612	573	571	1.07180385288967	1.00350262697023	0.0718038528896672	0.00350262697022763	Near-identical
OG0009543	g6629.t1	Transcript_Y37D8A.3.1	Transcript_CBG15747.1	1	1	III	12829368	12837274	+	Y37D8A.3	NA	303	303	306	0.990196078431373	0.990196078431373	0.00980392156862742	0.00980392156862742	Near-identical
OG0009551	g6646.t1	Transcript_Y37D8A.10.1	Transcript_CBG15767.1	1	1	III	12875031	12875783	+	spcs-2	Y37D8A.10	180	180	180	1	1	0	0	Identical
OG0009550	g6645.t1	Transcript_Y37D8A.13.1	Transcript_CBG15766.1	1	1	III	12881043	12891738	-	unc-71	Y37D8A.13	956	1046	1042	0.917466410748561	1.00383877159309	0.0825335892514395	0.00383877159309032	Near-identical
OG0009549	g6644.t1	Transcript_Y37D8A.14.1	Transcript_CBG15765a.1	1	1	III	12905491	12906619	+	cox-5A	Y37D8A.14	174	174	174	1	1	0	0	Identical
OG0009548	g6643.t1	Transcript_Y37D8A.15.1	Transcript_CBG15764.1	1	1	III	12910510	12914783	+	flp-14	Y37D8A.15	141	157	143	0.986013986013986	1.0979020979021	0.013986013986014	0.0979020979020979	Near-identical
OG0009547	g6640.t2	Transcript_Y37D8A.16.1	Transcript_CBG15761.1	1	1	III	12915118	12918675	-	Y37D8A.16	NA	163	169	163	1	1.03680981595092	0	0.0368098159509203	Identical
OG0009546	g6638.t1	Transcript_Y37D8A.18.1	Transcript_CBG15759.1	1	1	III	12926557	12927886	+	mrps-10	Y37D8A.18	158	158	156	1.01282051282051	1.01282051282051	0.0128205128205128	0.0128205128205128	Near-identical
OG0009544	g6636.t1	Transcript_Y37D8A.21.1	Transcript_CBG15757a.1	1	1	III	12928370	12931867	-	rbm-7	Y37D8A.21	296	296	243	1.21810699588477	1.21810699588477	0.218106995884774	0.218106995884774	Deviated (Concordant)
OG0009545	g6637.t1	Transcript_Y37D8A.19.1	Transcript_CBG15758a.1	1	1	III	12929873	12931435	+	Y37D8A.19	NA	126	126	101	1.24752475247525	1.24752475247525	0.247524752475248	0.247524752475248	Deviated (Concordant)
OG0009553	g6651.t1	Transcript_ZK1010.2.1	Transcript_CBG15772.1	1	1	III	12975068	12977862	-	ZK1010.2	NA	371	371	374	0.991978609625668	0.991978609625668	0.00802139037433158	0.00802139037433158	Near-identical
OG0009554	g6653.t1	Transcript_ZK1010.3.1	Transcript_CBG15774.1	1	1	III	12979162	12980163	+	frg-1	ZK1010.3	274	275	274	1	1.0036496350365	0	0.00364963503649629	Identical
OG0009555	g6654.t1	Transcript_ZK1010.4a.1	Transcript_CBG15775.1	1	1	III	12981070	12984423	+	ZK1010.4	NA	266	259	263	1.01140684410646	0.984790874524715	0.0114068441064639	0.0152091254752852	Near-identical
OG0009559	g6660.t2	Transcript_ZK1010.7.1	Transcript_CBG15783.1	1	1	III	12992405	12993707	-	col-97	ZK1010.7	298	299	298	1	1.00335570469799	0	0.00335570469798663	Identical
OG0006383	g6656.t1	Transcript_ZK1010.9.1	Transcript_CBG15777.1	1	1	III	13005461	13011155	+	snf-7	ZK1010.9	701	702	705	0.994326241134752	0.995744680851064	0.00567375886524824	0.00425531914893618	Near-identical
OG0009558	g6659.t1	Transcript_F14F7.1.1	Transcript_CBG15782.1	1	1	III	13019008	13020226	+	col-98	F14F7.1	310	310	305	1.01639344262295	1.01639344262295	0.0163934426229508	0.0163934426229508	Near-identical
OG0006265	g3101.t1	Transcript_F14F7.3.1	Transcript_CBG01029.1	1	1	III	13024547	13028017	+	cyp-13A12	F14F7.3	518	518	518	1	1	0	0	Identical
OG0009557	g6658.t1	Transcript_F14F7.4.1	Transcript_CBG15779.1	1	1	III	13028380	13029708	-	F14F7.4	NA	249	249	282	0.882978723404255	0.882978723404255	0.117021276595745	0.117021276595745	Deviated (Concordant)
OG0009631	g6845.t1	Transcript_Y39E4B.8.1	Transcript_CBG20296.1	1	1	III	13119820	13133938	+	zig-8	Y39E4B.8	274	275	268	1.02238805970149	1.02611940298507	0.0223880597014925	0.0261194029850746	Near-identical
OG0010591	g9137.t1	Transcript_Y39E4B.1.1	Transcript_CBG22999a.1	1	1	III	13153817	13160284	+	abce-1	Y39E4B.1	610	610	610	1	1	0	0	Identical
OG0009090	g5080.t1	Transcript_Y39E4B.5.1	Transcript_CBG02274.1	1	1	III	13169916	13173106	+	Y39E4B.5	NA	500	500	505	0.99009900990099	0.99009900990099	0.00990099009900991	0.00990099009900991	Near-identical
OG0010415	g8709.t1	Transcript_F56A8.9.1	Transcript_CBG30309.1	1	1	III	13254675	13256464	+	F56A8.9	NA	181	231	233	0.776824034334764	0.991416309012876	0.223175965665236	0.00858369098712441	Near-identical
OG0010412	g8698.t1	Transcript_F56A8.6.1	Transcript_CBG03568.1	1	1	III	13266932	13268883	-	cpf-2	F56A8.6	330	330	336	0.982142857142857	0.982142857142857	0.0178571428571429	0.0178571428571429	Near-identical
OG0010413	g8702.t1	Transcript_Y43F4B.4.1	Transcript_CBG03573.1	1	1	III	13296853	13298993	+	npp-18	Y43F4B.4	366	366	363	1.00826446280992	1.00826446280992	0.00826446280991733	0.00826446280991733	Near-identical
OG0010414	g8703.t1	Transcript_Y43F4B.5a.1	Transcript_CBG03574.1	1	1	III	13299378	13302760	+	Y43F4B.5	NA	594	595	595	0.998319327731092	1	0.00168067226890756	0	Identical
OG0011411	g11528.t1	Transcript_Y43F4B.6.1	Transcript_CBG01568a.1	1	1	III	13302717	13307259	-	klp-19	Y43F4B.6	1150	1150	1083	1.06186518928901	1.06186518928901	0.0618651892890121	0.0618651892890121	Deviated (Concordant)
OG0010571	g9091.t1	Transcript_Y43F4B.10.1	Transcript_CBG24936a.2	1	1	III	13314068	13314721	+	Y43F4B.10	NA	110	110	108	1.01851851851852	1.01851851851852	0.0185185185185186	0.0185185185185186	Near-identical
OG0010569	g9087.t1	Transcript_F53A2.1.1	Transcript_CBG24284.1	1	1	III	13322206	13324839	-	F53A2.1	NA	312	312	403	0.774193548387097	0.774193548387097	0.225806451612903	0.225806451612903	Deviated (Concordant)
OG0010568	g9084.t1	Transcript_F53A2.4.1	Transcript_CBG24281.1	1	1	III	13341527	13342608	+	nud-1	F53A2.4	311	311	320	0.971875	0.971875	0.028125	0.028125	Near-identical
OG0010567	g9083.t1	Transcript_F53A2.5.1	Transcript_CBG24280.1	1	1	III	13342684	13343712	+	dro-1	F53A2.5	173	173	184	0.940217391304348	0.940217391304348	0.0597826086956522	0.0597826086956522	Deviated (Concordant)
OG0010566	g9081.t1	Transcript_F53A2.7.1	Transcript_CBG24278.1	1	1	III	13344937	13346860	+	acaa-2	F53A2.7	394	394	394	1	1	0	0	Identical
OG0010565	g9079.t1	Transcript_F53A2.9.1	Transcript_CBG24731.1	1	1	III	13355638	13359356	-	F53A2.9	NA	446	447	425	1.04941176470588	1.05176470588235	0.0494117647058823	0.0517647058823529	Near-identical
OG0010531	g9007.t1	Transcript_T03F6.9.1	Transcript_CBG30249.1	1	1	III	13368050	13371080	-	T03F6.9	NA	134	134	138	0.971014492753623	0.971014492753623	0.0289855072463768	0.0289855072463768	Near-identical
OG0010532	g9008.t1	Transcript_T03F6.5.1	Transcript_CBG21225.1	1	1	III	13371164	13376710	-	lis-1	T03F6.5	403	404	404	0.997524752475248	1	0.00247524752475248	0	Identical
OG0010533	g9009.t1	Transcript_T03F6.10.1	Transcript_CBG30250.1	1	1	III	13377842	13378342	-	T03F6.10	NA	80	80	79	1.0126582278481	1.0126582278481	0.0126582278481013	0.0126582278481013	Near-identical
OG0010534	g9010.t1	Transcript_T03F6.6.1	Transcript_CBG21224.1	1	1	III	13378442	13380296	-	T03F6.6	NA	210	210	207	1.01449275362319	1.01449275362319	0.0144927536231885	0.0144927536231885	Near-identical
OG0010530	g9006.t1	Transcript_T03F6.4.1	Transcript_CBG21226.1	1	1	III	13386150	13388359	+	T03F6.4	NA	388	388	388	1	1	0	0	Identical
OG0010535	g9015.t1	Transcript_T03F6.3.1	Transcript_CBG21221.1	1	1	III	13389395	13390862	+	T03F6.3	NA	267	267	267	1	1	0	0	Identical
OG0009382	g6273.t1	Transcript_T03F6.2.1	Transcript_CBG07036.1	1	1	III	13390850	13393339	-	dnj-17	T03F6.2	494	494	485	1.01855670103093	1.01855670103093	0.0185567010309278	0.0185567010309278	Near-identical
OG0009383	g6274.t1	Transcript_T03F6.1.1	Transcript_CBG07035.1	1	1	III	13393910	13394979	+	qdpr-1	T03F6.1	236	236	236	1	1	0	0	Identical
OG0009385	g6276.t1	Transcript_F11F1.1a.1	Transcript_CBG07033.1	1	1	III	13395562	13400604	+	F11F1.1	NA	607	607	607	1	1	0	0	Identical
OG0010536	g9016.t1	Transcript_F11F1.6.1	Transcript_CBG21220.1	1	1	III	13403234	13404514	+	mig-18	F11F1.6	228	228	228	1	1	0	0	Identical
OG0010539	g9020.t1	Transcript_F11F1.7.1	Transcript_CBG21215.1	1	1	III	13404718	13405783	+	ttr-52	F11F1.7	136	136	135	1.00740740740741	1.00740740740741	0.00740740740740731	0.00740740740740731	Near-identical
OG0010540	g9021.t1	Transcript_F45G2.1.1	Transcript_CBG21213.1	1	1	III	13405804	13409292	+	nas-1	F45G2.1	269	269	270	0.996296296296296	0.996296296296296	0.00370370370370365	0.00370370370370365	Near-identical
OG0006316	g9022.t1	Transcript_F45G2.2a.1	Transcript_CBG21212.1	1	1	III	13409798	13423534	+	myo-6	F45G2.2	1237	1237	1235	1.00161943319838	1.00161943319838	0.00161943319838054	0.00161943319838054	Near-identical
OG0010541	g9023.t1	Transcript_F45G2.3.1	Transcript_CBG21211.1	1	1	III	13423514	13426204	+	exo-1	F45G2.3	647	647	639	1.01251956181534	1.01251956181534	0.0125195618153364	0.0125195618153364	Near-identical
OG0010542	g9024.t1	Transcript_F45G2.4.1	Transcript_CBG21210.1	1	1	III	13426264	13427721	+	cope-1	F45G2.4	288	288	292	0.986301369863014	0.986301369863014	0.0136986301369864	0.0136986301369864	Near-identical
OG0010538	g9018.t1	Transcript_F45G2.5.1	Transcript_CBG21218.1	1	1	III	13427640	13429768	-	bli-5	F45G2.5	199	199	202	0.985148514851485	0.985148514851485	0.0148514851485149	0.0148514851485149	Near-identical
OG0010537	g9017.t1	Transcript_F45G2.6.1	Transcript_CBG21219.1	1	1	III	13430462	13433438	+	trf-1	F45G2.6	466	466	462	1.00865800865801	1.00865800865801	0.00865800865800859	0.00865800865800859	Near-identical
OG0010543	g9025.t1	Transcript_F45G2.7.1	Transcript_CBG21208.1	1	1	III	13433447	13434504	-	F45G2.7	NA	177	145	173	1.02312138728324	0.838150289017341	0.023121387283237	0.161849710982659	Near-identical
OG0010544	g9027.t1	Transcript_F45G2.8.1	Transcript_CBG21207.1	1	1	III	13434861	13435670	-	F45G2.8	NA	138	138	136	1.01470588235294	1.01470588235294	0.0147058823529411	0.0147058823529411	Near-identical
OG0010545	g9028.t1	Transcript_F45G2.9.1	Transcript_CBG21206.1	1	1	III	13435771	13436943	-	F45G2.9	NA	236	236	214	1.10280373831776	1.10280373831776	0.102803738317757	0.102803738317757	Deviated (Concordant)
OG0010546	g9029.t1	Transcript_F45G2.10.1	Transcript_CBG21205.1	1	1	III	13437054	13439544	-	ciao-2B	F45G2.10	160	160	160	1	1	0	0	Identical
OG0010550	g9036.t1	Transcript_Y76A2A.2a.1	Transcript_CBG21197.1	1	1	III	13439730	13455307	-	cua-1	Y76A2A.2	1241	1241	1238	1.00242326332795	1.00242326332795	0.0024232633279484	0.0024232633279484	Near-identical
OG0010549	g9035.t1	Transcript_T27E9.7.1	Transcript_CBG21198.1	1	1	III	13457687	13462238	-	abcf-2	T27E9.7	620	620	622	0.996784565916399	0.996784565916399	0.00321543408360125	0.00321543408360125	Near-identical
OG0010548	g9034.t1	Transcript_T27E9.2.1	Transcript_CBG21200.1	1	1	III	13462357	13462584	-	T27E9.2	NA	75	75	75	1	1	0	0	Identical
OG0006449	g9033.t1	Transcript_T27E9.1.1	Transcript_CBG21201.1	1	1	III	13463163	13464652	+	ant-1.1	T27E9.1	300	300	300	1	1	0	0	Identical
OG0006678	g9032.t1	Transcript_T27E9.3.1	Transcript_CBG21202.1	1	1	III	13464687	13466342	-	cdk-5	T27E9.3	292	292	292	1	1	0	0	Identical
OG0010633	g9264.t1	Transcript_T27E9.5.1	Transcript_CBG15323.1	1	1	III	13471804	13475388	+	pssy-2	T27E9.5	508	508	502	1.01195219123506	1.01195219123506	0.0119521912350598	0.0119521912350598	Near-identical
OG0010626	g9249.t1	Transcript_T28A8.7.1	Transcript_CBG15306.1	1	1	III	13509301	13514570	-	mlh-1	T28A8.7	765	765	758	1.00923482849604	1.00923482849604	0.00923482849604218	0.00923482849604218	Near-identical
OG0010627	g9252.t1	Transcript_Y76A2B.2.1	Transcript_CBG15310.1	1	1	III	13527438	13539975	+	lron-13	Y76A2B.2	806	807	782	1.0306905370844	1.03196930946292	0.0306905370843991	0.0319693094629157	Near-identical
OG0010628	g9253.t1	Transcript_Y76A2B.3.1	Transcript_CBG15311.1	1	1	III	13540139	13543534	-	acs-5	Y76A2B.3	686	686	687	0.998544395924309	0.998544395924309	0.00145560407569145	0.00145560407569145	Near-identical
OG0010629	g9254.t1	Transcript_Y76A2B.4.1	Transcript_CBG15312.1	1	1	III	13545245	13546777	-	Y76A2B.4	NA	148	148	152	0.973684210526316	0.973684210526316	0.0263157894736842	0.0263157894736842	Near-identical
OG0010630	g9255.t2	Transcript_Y76A2B.5.1	Transcript_CBG15313.1	1	1	III	13546889	13549005	-	Y76A2B.5	NA	285	285	283	1.00706713780919	1.00706713780919	0.00706713780918733	0.00706713780918733	Near-identical
OG0010631	g9256.t1	Transcript_Y76A2B.6.1	Transcript_CBG15314.1	1	1	III	13550601	13555334	-	scav-2	Y76A2B.6	555	555	558	0.994623655913978	0.994623655913978	0.0053763440860215	0.0053763440860215	Near-identical
OG0006622	g9258.t1	Transcript_T05D4.1.1	Transcript_CBG15316.1	1	1	III	13563346	13564937	-	aldo-1	T05D4.1	365	365	365	1	1	0	0	Identical
OG0010632	g9259.t1	Transcript_T05D4.3.1	Transcript_CBG15317.1	1	1	III	13566874	13570447	-	exc-12	T05D4.3	470	470	486	0.967078189300412	0.967078189300412	0.0329218106995884	0.0329218106995884	Near-identical
OG0008702	g4344.t1	Transcript_T05D4.5.1	Transcript_CBG03087.1	1	1	III	13580838	13583644	+	T05D4.5	NA	225	376	482	0.466804979253112	0.780082987551867	0.533195020746888	0.219917012448133	Deviated (Discordant)
OG0006205	g7358.t1	Transcript_T25C8.2.1	Transcript_CBG18256.1	1	1	III	13604412	13606066	-	act-5	T25C8.2	375	375	375	1	1	0	0	Identical
OG0009827	g7359.t2	Transcript_T25C8.1.1	Transcript_CBG18255.1	1	1	III	13608020	13614799	+	shpk-1	T25C8.1	433	433	430	1.00697674418605	1.00697674418605	0.00697674418604644	0.00697674418604644	Near-identical
OG0009828	g7362.t1	Transcript_T12D8.6.1	Transcript_CBG18252.1	1	1	III	13623314	13624170	+	mlc-5	T12D8.6	142	142	142	1	1	0	0	Identical
OG0009829	g7363.t1	Transcript_T12D8.7.1	Transcript_CBG18251.1	1	1	III	13624276	13626007	+	taf-9	T12D8.7	184	184	183	1.00546448087432	1.00546448087432	0.00546448087431695	0.00546448087431695	Near-identical
OG0009830	g7365.t1	Transcript_T12D8.4.1	Transcript_CBG18249.1	1	1	III	13627056	13630808	-	arrd-17	T12D8.4	426	426	426	1	1	0	0	Identical
OG0009831	g7367.t1	Transcript_T12D8.10.1	Transcript_CBG30315.1	1	1	III	13641795	13642327	-	T12D8.10	NA	100	100	98	1.02040816326531	1.02040816326531	0.0204081632653061	0.0204081632653061	Near-identical
OG0009832	g7368.t1	Transcript_T12D8.2.1	Transcript_CBG18245.1	1	1	III	13642420	13643570	-	drr-2	T12D8.2	226	226	207	1.09178743961353	1.09178743961353	0.0917874396135265	0.0917874396135265	Deviated (Concordant)
OG0009833	g7369.t2	Transcript_T12D8.1.1	Transcript_CBG18244.1	1	1	III	13643916	13656637	+	set-16	T12D8.1	2536	2537	2475	1.02464646464646	1.0250505050505	0.0246464646464646	0.025050505050505	Near-identical
OG0009835	g7371.t1	Transcript_ZK525.1.1	Transcript_CBG18242.1	1	1	III	13663400	13667839	-	flp-15	ZK525.1	85	85	87	0.977011494252874	0.977011494252874	0.0229885057471264	0.0229885057471264	Near-identical
OG0009834	g7370.t1	Transcript_ZK525.2.1	Transcript_CBG18243.1	1	1	III	13673280	13674739	+	aqp-11	ZK525.2	279	279	279	1	1	0	0	Identical
OG0009813	g7334.t1	Transcript_ZK520.3a.1	Transcript_CBG18281.1	1	1	III	13674879	13686445	-	dyf-2	ZK520.3	1364	1364	1383	0.986261749819234	0.986261749819234	0.0137382501807665	0.0137382501807665	Near-identical
OG0009814	g7335.t1	Transcript_ZK520.2.1	Transcript_CBG18280b.1	1	1	III	13679445	13682450	+	sid-2	ZK520.2	318	318	311	1.02250803858521	1.02250803858521	0.022508038585209	0.022508038585209	Near-identical
OG0006497	g4657.t1	Transcript_ZK520.5.1	Transcript_CBG02743.1	1	1	III	13692668	13693811	+	cyn-2	ZK520.5	172	172	172	1	1	0	0	Identical
OG0009811	g7329.t1	Transcript_W06F12.3.1	Transcript_CBG18289.1	1	1	III	13735030	13736541	+	W06F12.3	NA	316	316	318	0.993710691823899	0.993710691823899	0.00628930817610063	0.00628930817610063	Near-identical
OG0009815	g7336.t1	Transcript_K08E3.1.1	Transcript_CBG18278.1	1	1	III	13744222	13747287	+	tyr-2	K08E3.1	679	679	681	0.997063142437592	0.997063142437592	0.00293685756240825	0.00293685756240825	Near-identical
OG0009822	g7345.t1	Transcript_K08E3.2.1	Transcript_CBG18269.1	1	1	III	13747430	13748686	-	K08E3.2	NA	238	238	276	0.86231884057971	0.86231884057971	0.13768115942029	0.13768115942029	Deviated (Concordant)
OG0009823	g7346.t1	Transcript_K08E3.10.1	Transcript_CBG18268.1	1	1	III	13751444	13755861	+	mlc-7	K08E3.10	147	147	153	0.96078431372549	0.96078431372549	0.0392156862745098	0.0392156862745098	Near-identical
OG0009824	g7348.t1	Transcript_K08E3.4.1	Transcript_CBG18266.1	1	1	III	13759444	13762069	-	dbn-1	K08E3.4	672	672	643	1.04510108864697	1.04510108864697	0.0451010886469674	0.0451010886469674	Near-identical
OG0009825	g7350.t1	Transcript_K08E3.6.1	Transcript_CBG18263b.1	1	1	III	13768648	13771224	-	cyk-4	K08E3.6	678	678	681	0.995594713656388	0.995594713656388	0.00440528634361237	0.00440528634361237	Near-identical
OG0011381	g11465.t1	Transcript_B0545.3.1	Transcript_CBG01643b.1	1	1	IV	86840	90091	-	scl-23	B0545.3	348	361	330	1.05454545454545	1.09393939393939	0.0545454545454545	0.093939393939394	Deviated (Concordant)
OG0011380	g11461.t1	Transcript_F29C4.2.1	Transcript_CBG01648.1	1	1	IV	126731	127640	+	cox-6C	F29C4.2	90	90	90	1	1	0	0	Identical
OG0011378	g11456.t1	Transcript_Y38C1AA.9.1	Transcript_CBG01654.1	1	1	IV	156066	157909	-	Y38C1AA.9	NA	184	184	174	1.05747126436782	1.05747126436782	0.0574712643678161	0.0574712643678161	Deviated (Concordant)
OG0011377	g11449.t2	Transcript_Y38C1AA.2.1	Transcript_CBG01662a.1	1	1	IV	194742	202586	+	csn-3	Y38C1AA.2	489	489	501	0.976047904191617	0.976047904191617	0.0239520958083832	0.0239520958083832	Near-identical
OG0011376	g11448.t1	Transcript_Y38C1AA.13.1	Transcript_CBG01663.1	1	1	IV	203602	205262	+	gfrp-1	Y38C1AA.13	87	87	95	0.91578947368421	0.91578947368421	0.0842105263157895	0.0842105263157895	Deviated (Concordant)
OG0011375	g11446.t1	Transcript_Y38C1AA.1c.1	Transcript_CBG01664.1	1	1	IV	208185	217399	+	Y38C1AA.1	NA	385	385	390	0.987179487179487	0.987179487179487	0.0128205128205128	0.0128205128205128	Near-identical
