Orthogroup	CGC2	N2	AF16	QX1410	CGC2_counts	AF16_counts	QX1410_counts	class	CGC2_chrom	CGC2_start	CGC2_end	CGC2_strand	AF16_chrom	AF16_start	AF16_end	AF16_strand	QX1410_chrom	QX1410_start	QX1410_end	QX1410_strand
OG0011480	g11670.t1	Transcript_T11G6.1a.1	Transcript_CBG17616.1	transcript_QX1410.6542.4	1	1	1	COMPLETE	IV	11920168	11922280	+	IV	11922346	11924685	+	IV	11729249	11731579	+
OG0011481	g11672.t1	Transcript_F13E9.1.1	Transcript_CBG17612.1	transcript_QX1410.6544.1	1	1	1	COMPLETE	IV	11924489	11925159	+	IV	11926677	11935054	+	IV	11733569	11742602	+
OG0011482	g11674.t1	Transcript_F13E9.12.1	Transcript_CBG17611.1	transcript_QX1410.43500.1	1	1	1	COMPLETE	IV	11933652	11933929	-	IV	11935840	11936116	-	IV	11742684	11743023	-
OG0011483	g11675.t1	Transcript_F13E9.6.1	Transcript_CBG17610.1	transcript_QX1410.6547.1	1	1	1	COMPLETE	IV	11936563	11938144	-	IV	11938652	11940457	-	IV	11745555	11747293	-
OG0011484	g11677.t1	Transcript_C50F7.3.1	Transcript_CBG17607.1	transcript_QX1410.6549.1	1	1	1	COMPLETE	IV	11941333	11942495	-	IV	11943427	11944717	-	IV	11750432	11751594	-
OG0011485	g11681.t1	Transcript_C50F7.6a.1	Transcript_CBG04388.1	transcript_QX1410.43506.1	1	1	1	COMPLETE	IV	11959726	11961863	+	IV	11958524	11960661	+	IV	11764094	11766489	+
OG0011486	g11682.t2	Transcript_F13E9.13.1	Transcript_CBG04389.1	transcript_QX1410.43507.1	1	1	1	COMPLETE	IV	11961962	11962841	-	IV	11960760	11961652	-	IV	11766461	11767340	-
OG0011487	g11683.t1	Transcript_R09E10.3.1	Transcript_CBG04390.1	transcript_QX1410.43508.1	1	1	1	COMPLETE	IV	11963754	11966356	-	IV	11962522	11965244	-	IV	11768274	11770960	-
OG0011488	g11687.t1	Transcript_R09E10.13.1	Transcript_CBG30364.1	transcript_QX1410.43511.1	1	1	1	COMPLETE	IV	12006656	12006884	+	IV	12006934	12007332	+	IV	11811220	11811604	+
OG0011489	g11688.t1	Transcript_R09E10.6.1	Transcript_CBG04400.1	transcript_QX1410.43512.1	1	1	1	COMPLETE	IV	12009446	12010507	+	IV	12009754	12010896	+	IV	11813966	11815212	+
OG0011490	g11692.t1	Transcript_R09E10.7.1	Transcript_CBG04404.1	transcript_QX1410.43516.2	1	1	1	COMPLETE	IV	12018858	12025808	-	IV	12018909	12024772	-	IV	11823440	11830720	-
OG0011491	g11696.t1	Transcript_Y43C5A.7.1	Transcript_CBG26462.1	transcript_QX1410.43520.1	1	1	1	COMPLETE	IV	12033521	12033899	-	IV	12033771	12034304	-	IV	11838323	11838856	-
OG0011492	g11697.t1	Transcript_Y43C5A.3.1	Transcript_CBG04410.1	transcript_QX1410.6565.1	1	1	1	COMPLETE	IV	12036400	12038502	-	IV	12036687	12038993	-	IV	11841240	11843458	-
OG0011493	g11698.t1	Transcript_Y43C5A.2.1	Transcript_CBG04412.1	transcript_QX1410.6566.1	1	1	1	COMPLETE	IV	12040750	12042860	-	IV	12041017	12043237	-	IV	11845572	11847794	-
OG0011494	g11699.t1	Transcript_F01G10.9.1	Transcript_CBG04414b.1	transcript_QX1410.43524.1	1	1	1	COMPLETE	IV	12050348	12054065	+	IV	12050704	12054420	+	IV	11855258	11859042	+
OG0011495	g11702.t1	Transcript_C43F9.8.1	Transcript_CBG04418.1	transcript_QX1410.43528.1	1	1	1	COMPLETE	IV	12081803	12083366	+	IV	12082281	12084222	+	IV	11886648	11888531	+
OG0011496	g11704.t1	Transcript_C43F9.10.1	Transcript_CBG04420.1	transcript_QX1410.6571.1	1	1	1	COMPLETE	IV	12089720	12092716	+	IV	12090220	12093387	+	IV	11894606	11897784	+
OG0011497	g11708.t1	Transcript_K08C7.7.1	Transcript_CBG04424.1	transcript_QX1410.6575.1	1	1	1	COMPLETE	IV	12112893	12114121	-	IV	12113367	12114716	-	IV	11917768	11919100	-
OG0011498	g11709.t1	Transcript_F56C4.1.1	Transcript_CBG04426.1	transcript_QX1410.6576.1	1	1	1	COMPLETE	IV	12126132	12128090	+	IV	12126491	12129330	+	IV	11930465	11933728	+
OG0011499	g11710.t2	Transcript_F56C4.2.1	Transcript_CBG04427.1	transcript_QX1410.43536.1	1	1	1	COMPLETE	IV	12128892	12135696	+	IV	12135561	12136219	+	IV	11933801	11940605	+
OG0011500	g11712.t1	Transcript_K08C7.1.1	Transcript_CBG04430.1	transcript_QX1410.6579.1	1	1	1	COMPLETE	IV	12148471	12150818	+	IV	12148941	12151522	+	IV	11953336	11955934	+
OG0011501	g11715.t1	Transcript_R09H10.5.1	Transcript_CBG04432.1	transcript_QX1410.43541.1	1	1	1	COMPLETE	IV	12157917	12163694	+	IV	12166351	12172308	+	IV	11962778	11968717	+
OG0011502	g11716.t1	Transcript_R09H10.7.1	Transcript_CBG04433.1	transcript_QX1410.43542.1	1	1	1	COMPLETE	IV	12163830	12164245	-	IV	12172309	12173025	-	IV	11968635	11969258	-
OG0011503	g11717.t1	Transcript_R09H10.4.1	Transcript_CBG04434.1	transcript_QX1410.43543.1	1	1	1	COMPLETE	IV	12164788	12170307	-	IV	12173026	12178888	-	IV	11969417	11975230	-
OG0011504	g11718.t1	Transcript_R09H10.6.1	Transcript_CBG04435.1	transcript_QX1410.6585.1	1	1	1	COMPLETE	IV	12176559	12177542	-	IV	12185090	12186120	-	IV	11981369	11982476	-
OG0011505	g11720.t1	Transcript_R09H10.2a.1	Transcript_CBG04437.1	transcript_QX1410.43546.1	1	1	1	COMPLETE	IV	12178696	12181102	-	IV	12187065	12188412	-	IV	11983459	11986025	-
OG0011506	g11721.t1	Transcript_R09H10.1.1	Transcript_CBG04438.1	transcript_QX1410.43547.1	1	1	1	COMPLETE	IV	12185206	12186426	-	IV	12193733	12194979	-	IV	11990007	11991372	-
OG0011507	g11723.t1	Transcript_C43F9.7.1	Transcript_CBG04439.1	transcript_QX1410.43549.1	1	1	1	COMPLETE	IV	12192114	12192787	+	IV	12200403	12201381	+	IV	11996991	11997710	+
OG0011508	g11724.t1	Transcript_C43F9.6.1	Transcript_CBG04440.1	transcript_QX1410.6590.1	1	1	1	COMPLETE	IV	12192885	12194484	-	IV	12201370	12203047	-	IV	11997762	11999448	-
OG0011509	g11725.t1	Transcript_C43F9.5.1	Transcript_CBG04441.1	transcript_QX1410.6591.1	1	1	1	COMPLETE	IV	12194755	12197333	+	IV	12203208	12205987	+	IV	11999616	12002530	+
OG0011510	g11726.t1	Transcript_C43F9.4a.1	Transcript_CBG04443.1	transcript_QX1410.43552.1	1	1	1	COMPLETE	IV	12199906	12200562	+	IV	12206180	12209091	+	IV	12002698	12005484	+
OG0011511	g11730.t1	Transcript_K08C7.6.1	Transcript_CBG04446.1	transcript_QX1410.43557.1	1	1	1	COMPLETE	IV	12206451	12207827	-	IV	12214919	12216394	-	IV	12011202	12012780	-
OG0011512	g11733.t1	Transcript_R102.2.1	Transcript_CBG04448.1	transcript_QX1410.43561.1	1	1	1	COMPLETE	IV	12212880	12213375	+	IV	12221293	12221979	+	IV	12017753	12018374	+
OG0011513	g11738.t1	Transcript_F31D4.2.1	Transcript_CBG04453.1	transcript_QX1410.6601.1	1	1	1	COMPLETE	IV	12220711	12223251	-	IV	12228772	12231800	-	IV	12025151	12028301	-
OG0011514	g11739.t1	Transcript_F31D4.3.1	Transcript_CBG04454.1	transcript_QX1410.6602.1	1	1	1	COMPLETE	IV	12223870	12225417	+	IV	12232377	12234139	+	IV	12028756	12030520	+
OG0011515	g11740.t1	Transcript_F31D4.4.1	Transcript_CBG04455.1	transcript_QX1410.6603.1	1	1	1	COMPLETE	IV	12225654	12227805	-	IV	12234126	12236375	-	IV	12030526	12032724	-
OG0011516	g11741.t1	Transcript_R09E12.3.1	Transcript_CBG04457.1	transcript_QX1410.6604.1	1	1	1	COMPLETE	IV	12229144	12230353	+	IV	12237498	12238977	+	IV	12033948	12035435	+
OG0011517	g11742.t1	Transcript_Y66A7A.7.1	Transcript_CBG04456.1	transcript_QX1410.43569.1	1	1	1	COMPLETE	IV	12230613	12231084	-	IV	12238978	12239626	-	IV	12035386	12036013	-
OG0011518	g11743.t1	Transcript_Y43F8A.5.1	Transcript_CBG04458.1	transcript_QX1410.43570.1	1	1	1	COMPLETE	IV	12235968	12239429	-	IV	12244305	12247958	-	IV	12040794	12044336	-
OG0011519	g11747.t1	Transcript_Y43F8B.11.1	Transcript_CBG04462.1	transcript_QX1410.43574.2	1	1	1	COMPLETE	IV	12250019	12251355	+	IV	12258543	12259879	+	IV	12054704	12056783	+
OG0011520	g11748.t1	Transcript_Y43F8B.10.1	Transcript_CBG04463.1	transcript_QX1410.43575.1	1	1	1	COMPLETE	IV	12253989	12255278	+	IV	12262503	12263938	+	IV	12058883	12060211	+
OG0011521	g11749.t1	Transcript_Y43F8B.20.1	Transcript_CBG04464.1	transcript_QX1410.6612.2	1	1	1	COMPLETE	IV	12255411	12257887	-	IV	12263935	12268160	-	IV	12060262	12062801	-
OG0011522	g11756.t2	Transcript_R11A8.8.1	Transcript_CBG24702.1	transcript_QX1410.43582.1	1	1	1	COMPLETE	IV	12273988	12275355	-	IV	12295301	12296767	+	IV	12078894	12080115	-
OG0011523	g11758.t1	Transcript_R10H10.1.1	Transcript_CBG24700.1	transcript_QX1410.43584.1	1	1	1	COMPLETE	IV	12288178	12289109	+	IV	12281509	12282533	-	IV	12093009	12094094	+
OG0011524	g11763.t1	Transcript_R11A8.5.1	Transcript_CBG23755.1	transcript_QX1410.6624.1	1	1	1	COMPLETE	IV	12307797	12308946	+	cb25.NA_037	15707	17081	+	IV	12112662	12114071	+
OG0011525	g11766.t1	Transcript_R11A8.3.1	Transcript_CBG08393.1	transcript_QX1410.6627.1	1	1	1	COMPLETE	IV	12315839	12318288	+	IV	12445674	12448232	+	IV	12120736	12123185	+
OG0011526	g11774.t1	Transcript_F01D4.6a.1	Transcript_CBG08386a.1	transcript_QX1410.6636.1	1	1	1	COMPLETE	IV	12343391	12346112	+	IV	12474113	12476994	+	IV	12148266	12151127	+
OG0011527	g11775.t1	Transcript_F01D4.7.1	Transcript_CBG08385.1	transcript_QX1410.6637.1	1	1	1	COMPLETE	IV	12349892	12352700	+	IV	12480659	12482437	+	IV	12154814	12157622	+
OG0011528	g11777.t1	Transcript_R10H10.3.1	Transcript_CBG08382.1	transcript_QX1410.43604.1	1	1	1	COMPLETE	IV	12355428	12356793	+	IV	12485701	12487146	+	IV	12160315	12161772	+
OG0011529	g11779.t1	Transcript_R10H10.4.1	Transcript_CBG08380.1	transcript_QX1410.43606.1	1	1	1	COMPLETE	IV	12357991	12358415	-	IV	12488175	12488712	-	IV	12162841	12163380	-
OG0011530	g11781.t1	Transcript_R10H10.5.1	Transcript_CBG08377.1	transcript_QX1410.43608.1	1	1	1	COMPLETE	IV	12372092	12376670	+	IV	12502380	12508124	+	IV	12177032	12181937	+
OG0011531	g11782.t1	Transcript_R10H10.6.1	Transcript_CBG08376.1	transcript_QX1410.43609.1	1	1	1	COMPLETE	IV	12377083	12377825	-	IV	12507379	12508121	-	IV	12181935	12182765	-
OG0011532	g11783.t1	Transcript_R10H10.7.1	Transcript_CBG08375.1	transcript_QX1410.6644.2	1	1	1	COMPLETE	IV	12378033	12383806	-	IV	12508236	12514166	-	IV	12182872	12188746	-
OG0011533	g11784.t1	Transcript_F13B12.6.1	Transcript_CBG08374.1	transcript_QX1410.43611.1	1	1	1	COMPLETE	IV	12384371	12387208	-	IV	12514145	12517523	-	IV	12188820	12192148	-
OG0011534	g11785.t1	Transcript_F13B12.1.1	Transcript_CBG08373.1	transcript_QX1410.6646.1	1	1	1	COMPLETE	IV	12394207	12396403	-	IV	12524987	12527324	-	IV	12199018	12201358	-
OG0011535	g11786.t1	Transcript_F13B12.2.1	Transcript_CBG08372.1	transcript_QX1410.6647.2	1	1	1	COMPLETE	IV	12396965	12399834	-	IV	12527781	12530806	-	IV	12201857	12204683	-
OG0011536	g11788.t1	Transcript_F13B12.5.1	Transcript_CBG08370.1	transcript_QX1410.6648.2	1	1	1	COMPLETE	IV	12409262	12410759	+	IV	12540123	12542089	+	IV	12214133	12216127	+
OG0011537	g11789.t1	Transcript_F13B12.3a.1	Transcript_CBG08369.1	transcript_QX1410.43616.1	1	1	1	COMPLETE	IV	12412059	12416766	+	IV	12542965	12547671	+	IV	12216938	12221835	+
OG0011538	g11790.t1	Transcript_F13B12.7.1	Transcript_CBG30957.1	transcript_QX1410.6650.1	1	1	1	COMPLETE	IV	12416864	12417915	+	IV	12547769	12548820	+	IV	12222273	12222854	+
OG0011540	g11797.t2	Transcript_C02F4.4.1	Transcript_CBG08345.1	transcript_QX1410.6658.2	1	1	1	COMPLETE	IV	12466814	12469039	-	IV	12638014	12639282	-	IV	12272260	12274599	-
OG0011541	g11801.t1	Transcript_C02F4.1.1	Transcript_CBG08340.1	transcript_QX1410.6661.1	1	1	1	COMPLETE	IV	12494109	12500767	-	IV	12664883	12672617	-	IV	12299429	12306341	-
OG0011542	g11804.t1	Transcript_F01D4.4.1	Transcript_CBG08337.1	transcript_QX1410.6664.1	1	1	1	COMPLETE	IV	12505994	12509432	+	IV	12677354	12680792	+	IV	12311444	12315210	+
OG0011543	g11805.t1	Transcript_F01D4.9.1	Transcript_CBG08336.1	transcript_QX1410.6665.1	1	1	1	COMPLETE	IV	12509707	12513771	-	IV	12681067	12685181	-	IV	12315262	12319325	-
OG0011544	g11806.t1	Transcript_B0212.1b.1	Transcript_CBG08334.1	transcript_QX1410.43634.2	1	1	1	COMPLETE	IV	12516525	12523973	+	IV	12687883	12695331	+	IV	12322079	12330888	+
OG0011545	g11811.t2	Transcript_Y37E11B.4.1	Transcript_CBG08327.1	transcript_QX1410.6671.2	1	1	1	COMPLETE	IV	12534807	12539518	-	IV	12704994	12715410	-	IV	12341368	12346313	-
OG0011546	g11812.t1	Transcript_Y37E11B.5.1	Transcript_CBG08326.1	transcript_QX1410.6672.1	1	1	1	COMPLETE	IV	12539714	12541956	-	IV	12715521	12717851	-	IV	12346420	12348759	-
OG0011547	g11813.t1	Transcript_Y37E11B.6.1	Transcript_CBG08325.1	transcript_QX1410.6673.1	1	1	1	COMPLETE	IV	12542080	12542580	-	IV	12717907	12718548	-	IV	12348858	12349467	-
OG0011548	g11814.t1	Transcript_Y37E11AL.8.1	Transcript_CBG08324.1	transcript_QX1410.6674.1	1	1	1	COMPLETE	IV	12542930	12546329	+	IV	12718586	12722477	+	IV	12349561	12353391	+
OG0011549	g11815.t1	Transcript_Y37E11AL.7a.1	Transcript_CBG08323.1	transcript_QX1410.6675.1	1	1	1	COMPLETE	IV	12546717	12548801	+	IV	12722602	12724799	+	IV	12353508	12355721	+
OG0011550	g11824.t1	Transcript_CC8.3.1	Transcript_CBG30433.1	transcript_QX1410.6684.1	1	1	1	COMPLETE	IV	12595692	12597194	+	IV	12771306	12773306	+	IV	12402856	12404358	+
OG0011551	g11825.t1	Transcript_ZC416.1.1	Transcript_CBG08311.1	transcript_QX1410.43655.1	1	1	1	COMPLETE	IV	12598184	12602175	-	IV	12773963	12778218	-	IV	12405112	12409565	-
OG0011552	g11826.t1	Transcript_ZC416.2.1	Transcript_CBG08309.1	transcript_QX1410.43656.1	1	1	1	COMPLETE	IV	12605824	12607387	-	IV	12781750	12783435	-	IV	12413327	12414982	-
OG0011553	g11828.t1	Transcript_ZC416.8b.1	Transcript_CBG08307c.1	transcript_QX1410.6688.2	1	1	1	COMPLETE	IV	12623746	12631173	+	IV	12801534	12807688	+	IV	12431346	12440017	+
OG0011554	g11832.t1	Transcript_Y37E11AL.12.1	Transcript_CBG30368.1	transcript_QX1410.6691.1	1	1	1	COMPLETE	IV	12645494	12645758	-	IV	12825220	12825643	-	IV	12453002	12453266	-
OG0011555	g11833.t1	Transcript_Y37E11AL.3.1	Transcript_CBG08300.1	transcript_QX1410.43663.1	1	1	1	COMPLETE	IV	12646098	12647260	+	IV	12825696	12827210	+	IV	12453467	12454974	+
OG0011556	g11834.t1	Transcript_Y37E11AL.2a.1	Transcript_CBG08299.1	transcript_QX1410.6693.1	1	1	1	COMPLETE	IV	12647588	12649214	+	IV	12827269	12828990	+	IV	12455065	12456878	+
OG0011557	g11836.t1	Transcript_Y37E11AL.1.1	Transcript_CBG08295.1	transcript_QX1410.43666.1	1	1	1	COMPLETE	IV	12663593	12669910	+	IV	12843248	12853777	+	IV	12471611	12477793	+
OG0011558	g11837.t1	Transcript_Y37E11AM.3b.1	Transcript_CBG08294.1	transcript_QX1410.43667.1	1	1	1	COMPLETE	IV	12670110	12671613	-	IV	12849851	12851354	-	IV	12477779	12479493	-
OG0011559	g11838.t1	Transcript_Y37E11AM.4.1	Transcript_CBG31157.1	transcript_QX1410.43668.2	1	1	1	COMPLETE	IV	12671664	12673658	-	IV	12851356	12853769	-	IV	12479495	12481407	-
OG0011560	g11840.t1	Transcript_Y37E11AM.1a.1	Transcript_CBG08291.1	transcript_QX1410.6699.1	1	1	1	COMPLETE	IV	12675784	12680394	+	IV	12855895	12860312	+	IV	12483408	12488472	+
OG0011561	g11841.t1	Transcript_Y37E11AR.2.1	Transcript_CBG08288a.1	transcript_QX1410.43672.1	1	1	1	COMPLETE	IV	12687210	12693086	+	IV	12867036	12873599	+	IV	12494848	12501385	+
OG0011563	g11860.t1	Transcript_Y37E11AR.7.1	Transcript_CBG30449.1	transcript_QX1410.6718.1	1	1	1	COMPLETE	IV	12786651	12789773	+	IV	12966267	12969902	+	IV	12584908	12588067	+
OG0011564	g11870.t2	Transcript_F28F9.1.1	Transcript_CBG10736b.1	transcript_QX1410.43701.1	1	1	1	COMPLETE	IV	12830580	12836709	-	IV	13017013	13023611	-	IV	12630677	12637286	-
OG0011565	g11871.t1	Transcript_F28F9.2.1	Transcript_CBG10735a.1	transcript_QX1410.43702.1	1	1	1	COMPLETE	IV	12850323	12851592	-	IV	13037215	13038746	-	IV	12650905	12652646	-
OG0011566	g11872.t1	Transcript_F37C4.8a.1	Transcript_CBG10734.1	transcript_QX1410.6730.1	1	1	1	COMPLETE	IV	12857163	12859096	+	IV	13044016	13046102	+	IV	12657745	12659678	+
OG0011567	g11873.t1	Transcript_F37C4.6a.1	Transcript_CBG10733.1	transcript_QX1410.43704.1	1	1	1	COMPLETE	IV	12859362	12864217	+	IV	13046230	13051354	+	IV	12659944	12664808	+
OG0011568	g11875.t1	Transcript_M02B7.7.1	Transcript_CBG10730.1	transcript_QX1410.6733.1	1	1	1	COMPLETE	IV	12871248	12871800	-	IV	13058138	13058690	-	IV	12671698	12672250	-
OG0011569	g11876.t1	Transcript_M02B7.5a.1	Transcript_CBG10729.1	transcript_QX1410.43708.2	1	1	1	COMPLETE	IV	12872565	12882103	-	IV	13059455	13069263	-	IV	12672358	12682551	-
OG0011570	g11878.t1	Transcript_F28F9.3.1	Transcript_CBG30372.1	transcript_QX1410.43710.1	1	1	1	COMPLETE	IV	12900980	12902378	+	IV	13088107	13089627	+	IV	12701445	12702910	+
OG0011572	g11885.t1	Transcript_F56B3.2.1	Transcript_CBG10721a.1	transcript_QX1410.6741.6	1	1	1	COMPLETE	IV	12939460	12947246	+	IV	13133414	13142138	+	IV	12739905	12747842	+
OG0011573	g11886.t1	Transcript_F56B3.1.1	Transcript_CBG10720.1	transcript_QX1410.43718.1	1	1	1	COMPLETE	IV	12947388	12948546	-	IV	13141427	13142590	-	IV	12747854	12749053	-
OG0011574	g11889.t1	Transcript_F56B3.10.1	Transcript_CBG10717.1	transcript_QX1410.43721.1	1	1	1	COMPLETE	IV	12954932	12956852	+	IV	13148644	13150838	+	IV	12755452	12757429	+
OG0011575	g11895.t2	Transcript_Y55F3C.17.1	Transcript_CBG10706.1	transcript_QX1410.6750.1	1	1	1	COMPLETE	IV	13027407	13037085	+	IV	13221310	13226250	+	IV	12826701	12834543	+
OG0011576	g11896.t1	Transcript_F41A4.1.1	Transcript_CBG21281.1	transcript_QX1410.43727.2	1	1	1	COMPLETE	IV	13037302	13043934	-	IV	13226251	13233070	-	IV	12834602	12843542	-
OG0011577	g11898.t1	Transcript_K11H12.10.1	Transcript_CBG26839.1	transcript_QX1410.43730.1	1	1	1	COMPLETE	IV	13060320	13060586	+	IV	13249597	13249894	+	IV	12858368	12858681	+
OG0011578	g11904.t1	Transcript_C05G6.1.1	Transcript_CBG21251.1	transcript_QX1410.43736.1	1	1	1	COMPLETE	IV	13111043	13121188	+	IV	13504186	13506520	+	IV	12908996	12919294	+
OG0011579	g11909.t1	Transcript_K11H12.1.1	Transcript_CBG21257.1	transcript_QX1410.6762.2	1	1	1	COMPLETE	IV	13149707	13150359	-	IV	13535031	13535671	-	IV	12947902	12948554	-
OG0011580	g11910.t1	Transcript_K11H12.2.1	Transcript_CBG21258.1	transcript_QX1410.6763.1	1	1	1	COMPLETE	IV	13150501	13151535	-	IV	13535773	13536864	-	IV	12948642	12949737	-
OG0011581	g11915.t1	Transcript_C18H7.3.1	Transcript_CBG21262.1	transcript_QX1410.6768.1	1	1	1	COMPLETE	IV	13160199	13161320	-	IV	13545169	13546290	-	IV	12958407	12959528	-
OG0011582	g11917.t1	Transcript_F17E9.1.1	Transcript_CBG21264.1	transcript_QX1410.6770.1	1	1	1	COMPLETE	IV	13167735	13169504	-	IV	13554145	13555985	-	IV	12965944	12967713	-
OG0011583	g11920.t1	Transcript_D2096.2a.1	Transcript_CBG21269.1	transcript_QX1410.6773.1	1	1	1	COMPLETE	IV	13202793	13205300	-	IV	13592448	13595201	-	IV	13000756	13003539	-
OG0011584	g11921.t1	Transcript_D2096.8.1	Transcript_CBG21270.1	transcript_QX1410.43753.1	1	1	1	COMPLETE	IV	13206123	13207351	+	IV	13596009	13597643	+	IV	13004343	13006001	+
OG0011585	g11926.t1	Transcript_D2096.6.1	Transcript_CBG21276b.1	transcript_QX1410.6779.1	1	1	1	COMPLETE	IV	13238805	13240383	+	IV	13628258	13630514	+	IV	13036371	13038627	+
OG0011586	g11928.t1	Transcript_D2096.12.1	Transcript_CBG18464.1	transcript_QX1410.6781.1	1	1	1	COMPLETE	IV	13261304	13270875	-	IV	13651682	13659650	-	IV	13059479	13069096	-
OG0011587	g11936.t1	Transcript_T01B11.1.1	Transcript_CBG18476.1	transcript_QX1410.43772.1	1	1	1	COMPLETE	IV	13340868	13345018	+	IV	13747728	13752001	+	IV	13140383	13143211	+
OG0011588	g11938.t1	Transcript_T01B11.2a.1	Transcript_CBG18478.1	transcript_QX1410.43774.1	1	1	1	COMPLETE	IV	13349610	13352473	-	IV	13756364	13759346	-	IV	13147555	13150627	-
OG0011589	g11946.t2	Transcript_H23L24.1.1	Transcript_CBG18490.1	transcript_QX1410.6794.1	1	1	1	COMPLETE	IV	13411490	13413327	+	IV	13822415	13824382	+	IV	13209922	13211468	+
OG0011590	g11948.t1	Transcript_C28C12.3.1	Transcript_CBG18492.1	transcript_QX1410.43786.1	1	1	1	COMPLETE	IV	13416712	13417966	-	IV	13827695	13829019	-	IV	13214770	13216099	-
OG0011591	g11950.t1	Transcript_C28C12.4.1	Transcript_CBG18497.1	transcript_QX1410.6797.1	1	1	1	COMPLETE	IV	13430631	13432014	+	IV	13841645	13843140	+	IV	13228748	13230233	+
OG0011592	g11951.t1	Transcript_C28C12.5.1	Transcript_CBG18499.1	transcript_QX1410.6800.1	1	1	1	COMPLETE	IV	13436542	13440857	-	IV	13847461	13851902	-	IV	13234549	13239045	-
OG0011593	g11957.t1	Transcript_C28C12.13.1	Transcript_CBG18506.1	transcript_QX1410.6804.1	1	1	1	COMPLETE	IV	13474635	13481930	+	IV	13887423	13894631	+	IV	13272745	13280037	+
OG0011594	g11959.t1	Transcript_C28C12.9.1	Transcript_CBG18508.1	transcript_QX1410.6806.1	1	1	1	COMPLETE	IV	13488082	13495012	+	IV	13900903	13904344	+	IV	13286160	13293266	+
OG0011596	g11980.t1	Transcript_Y59H11AR.4.1	Transcript_CBG03527.1	transcript_QX1410.43819.1	1	1	1	COMPLETE	IV	13744433	13755857	-	IV	14128983	14140925	-	IV	13541245	13552898	-
OG0011597	g11984.t1	Transcript_F42A9.7.1	Transcript_CBG26498.1	transcript_QX1410.6828.1	1	1	1	COMPLETE	IV	13776664	13780876	-	IV	14162355	14166138	-	IV	13573608	13577893	-
OG0011598	g11985.t1	Transcript_F42A9.3.1	Transcript_CBG30376.1	transcript_QX1410.43823.1	1	1	1	COMPLETE	IV	13781079	13783134	+	IV	14166312	14168367	+	IV	13578020	13580138	+
OG0011599	g11987.t1	Transcript_F42A9.2.1	Transcript_CBG03519.1	transcript_QX1410.6831.1	1	1	1	COMPLETE	IV	13787328	13800817	+	IV	14172466	14185567	+	IV	13584305	13598307	+
OG0011600	g11998.t1	Transcript_F42A9.9.1	Transcript_CBG03506.1	transcript_QX1410.43838.1	1	1	1	COMPLETE	IV	13861479	13863650	-	IV	14245908	14248253	-	IV	13655355	13657934	-
OG0011601	g12000.t1	Transcript_F42A9.17.1	Transcript_CBG26499.1	transcript_QX1410.43840.1	1	1	1	COMPLETE	IV	13875968	13876219	-	IV	14260550	14260942	-	IV	13669768	13670506	-
OG0011602	g12001.t2	Transcript_F42A9.6b.1	Transcript_CBG03501.1	transcript_QX1410.6842.3	1	1	1	COMPLETE	IV	13883915	13891438	-	IV	14268861	14276812	-	IV	13677988	13685719	-
OG0011603	g12006.t1	Transcript_C49C8.2.1	Transcript_CBG24479.1	transcript_QX1410.6850.1	1	1	1	COMPLETE	IV	13951873	13952732	+	IV	14318015	14318997	+	IV	13747090	13747948	+
OG0011604	g12012.t1	Transcript_H23L24.2.1	Transcript_CBG24717.1	transcript_QX1410.6856.1	1	1	1	COMPLETE	IV	14015057	14020541	+	IV	14387414	14392941	+	IV	13810034	13815518	+
OG0011605	g12016.t2	Transcript_F08B4.6.1	Transcript_CBG19653.1	transcript_QX1410.43864.1	1	1	1	COMPLETE	IV	14070938	14079954	-	IV	14443137	14452170	-	IV	13865599	13874717	-
OG0011606	g12018.t1	Transcript_F08B4.7.1	Transcript_CBG19656.1	transcript_QX1410.43866.1	1	1	1	COMPLETE	IV	14094100	14095531	+	IV	14466006	14467539	+	IV	13888976	13890480	+
OG0011607	g12019.t1	Transcript_F08B4.5.1	Transcript_CBG19657.1	transcript_QX1410.6863.1	1	1	1	COMPLETE	IV	14095758	14105520	+	IV	14467665	14477486	+	IV	13890631	13900931	+
OG0011608	g12020.t1	Transcript_F08B4.4.1	Transcript_CBG19658.1	transcript_QX1410.6864.1	1	1	1	COMPLETE	IV	14113067	14114323	+	IV	14484939	14486325	+	IV	13907942	13909198	+
OG0011609	g12023.t1	Transcript_H23L24.4.1	Transcript_CBG24474.1	transcript_QX1410.6867.1	1	1	1	COMPLETE	IV	14144221	14148415	+	cb25.NA_168	1300	5600	-	IV	13939457	13943651	+
OG0011610	g12027.t1	Transcript_F21D5.8.1	Transcript_CBG16434.1	transcript_QX1410.43877.1	1	1	1	COMPLETE	IV	14164634	14165897	-	IV	14508892	14510242	-	IV	13959790	13961135	-
OG0011611	g12028.t1	Transcript_F21D5.6.1	Transcript_CBG16435.1	transcript_QX1410.43878.1	1	1	1	COMPLETE	IV	14167465	14171546	-	IV	14511761	14515897	-	IV	13961489	13966846	-
OG0011612	g12029.t1	Transcript_F21D5.7.1	Transcript_CBG16436.1	transcript_QX1410.6874.1	1	1	1	COMPLETE	IV	14172675	14181077	-	IV	14515985	14525647	-	IV	13966941	13976368	-
